NASDAQ100,LEVERAGE 3.0x,1986-2025
Date,Close-Price,Change (%)
1988-08-30,173.1868894642339,-0.69%
1988-08-31,169.08236018393154,-2.37%
1988-09-01,160.8142327709373,-4.89%
1988-09-02,170.1253768483746,5.79%
1988-09-06,171.50339240084642,0.81%
1988-09-07,171.9664515603287,0.27%
1988-09-08,174.59753826920175,1.53%
1988-09-09,182.19253118391205,4.35%
1988-09-12,182.5204777400431,0.18%
1988-09-13,183.3965760331953,0.48%
1988-09-14,186.86277132022266,1.89%
1988-09-15,181.87353532597274,-2.67%
1988-09-16,185.74744162841597,2.13%
1988-09-19,184.0199904212717,-0.93%
1988-09-20,186.22823030632696,1.20%
1988-09-21,189.41273304456513,1.71%
1988-09-22,190.89015236231273,0.78%
1988-09-23,188.31313530542153,-1.35%
1988-09-26,183.22868065217514,-2.70%
1988-09-27,183.00880623539254,-0.12%
1988-09-28,186.96179645007703,2.16%
1988-09-29,192.51456180464433,2.97%
1988-09-30,194.30494722942754,0.93%
1988-10-03,185.91097350911627,-4.32%
1988-10-04,184.34932133163971,-0.84%
1988-10-05,183.0220062180519,-0.72%
1988-10-06,184.22995145909104,0.66%
1988-10-07,183.45618566296287,-0.42%
1988-10-10,180.15397432102952,-1.80%
1988-10-11,182.26177582058557,1.17%
1988-10-12,174.9895309653442,-3.99%
1988-10-13,179.66175144211886,2.67%
1988-10-14,181.2787072050979,0.90%
1988-10-17,182.52953028481306,0.69%
1988-10-18,186.3078915617087,2.07%
1988-10-19,186.3078915617087,0.00%
1988-10-20,196.98333374819458,5.73%
1988-10-21,194.91500874383854,-1.05%
1988-10-24,190.58789554972532,-2.22%
1988-10-25,187.328842535825,-1.71%
1988-10-26,184.0131220229409,-1.77%
1988-10-27,177.5542614399357,-3.51%
1988-10-28,179.36531490662304,1.02%
1988-10-31,179.04245733979113,-0.18%
1988-11-01,178.4516172305698,-0.33%
1988-11-02,176.68494621998715,-0.99%
1988-11-03,177.4270229941111,0.42%
1988-11-04,175.29789871818176,-1.20%
1988-11-07,168.56645940740358,-3.84%
1988-11-08,175.69682064033677,4.23%
1988-11-09,174.95889399364737,-0.42%
1988-11-10,174.27655430707213,-0.39%
1988-11-11,162.0946231610078,-6.99%
1988-11-14,161.26794058288667,-0.51%
1988-11-15,158.8005410919685,-1.53%
1988-11-16,151.51159625584714,-4.59%
1988-11-17,153.37518888979406,1.23%
1988-11-18,154.2494274664659,0.57%
1988-11-21,146.70663046335574,-4.89%
1988-11-22,148.15902610494297,0.99%
1988-11-23,155.84847955978952,5.19%
1988-11-25,151.7340796994111,-2.64%
1988-11-28,152.5079235058781,0.51%
1988-11-29,155.7105898995015,2.10%
1988-11-30,161.36288431285342,3.63%
1988-12-01,167.4624013398793,3.78%
1988-12-02,168.3164595867127,0.51%
1988-12-05,171.9520951137857,2.16%
1988-12-06,175.4083322255728,2.01%
1988-12-07,171.88262474783878,-2.01%
1988-12-08,168.9949966520751,-1.68%
1988-12-09,168.74150415709698,-0.15%
1988-12-12,166.71660610721182,-1.20%
1988-12-13,164.21585701560363,-1.50%
1988-12-14,165.98938827137215,1.08%
1988-12-15,168.18044819655427,1.32%
1988-12-16,175.19357288635058,4.17%
1988-12-19,179.3456605637571,2.37%
1988-12-20,178.3771939967128,-0.54%
1988-12-21,177.14639135813547,-0.69%
1988-12-22,177.4652548625801,0.18%
1988-12-23,180.07399410906004,1.47%
1988-12-27,178.88550574794024,-0.66%
1988-12-28,178.61717748931835,-0.15%
1988-12-29,183.38625612828315,2.67%
1988-12-30,185.64190707866103,1.23%
1989-01-03,176.8981732552561,-4.71%
1989-01-04,185.813841187321,5.04%
1989-01-05,185.5908645778962,-0.12%
1989-01-06,185.70221909664295,0.06%
1989-01-09,186.0921937567459,0.21%
1989-01-10,184.24988103855412,-0.99%
1989-01-11,185.9081299679011,0.90%
1989-01-12,190.31415264814035,2.37%
1989-01-13,190.656718122907,0.18%
1989-01-16,190.99990021552824,0.18%
1989-01-17,184.23850374789853,-3.54%
1989-01-18,189.10240024684305,2.64%
1989-01-19,195.1725872947667,3.21%
1989-01-20,194.3528624281287,-0.42%
1989-01-23,187.5310769569014,-3.51%
1989-01-24,193.77586181956622,3.33%
1989-01-25,198.25208422759817,2.31%
1989-01-26,206.22181801354762,4.02%
1989-01-27,204.67515437844602,-0.75%
1989-01-30,208.85052752776633,2.04%
1989-01-31,214.5521469292744,2.73%
1989-02-01,221.11744262531016,3.06%
1989-02-02,226.4242612483176,2.40%
1989-02-03,226.7638976401901,0.15%
1989-02-06,224.9951392385966,-0.78%
1989-02-07,234.24243946130292,4.11%
1989-02-08,226.86380261827188,-3.15%
1989-02-09,221.9635444817172,-2.16%
1989-02-10,211.4424724732838,-4.74%
1989-02-13,212.14023263244565,0.33%
1989-02-14,211.18560158559964,-0.45%
1989-02-15,217.2677469112649,2.88%
1989-02-16,218.70171404087924,0.66%
1989-02-17,221.12930306673303,1.11%
1989-02-21,219.9352048301727,-0.54%
1989-02-22,211.48969296469406,-3.84%
1989-02-23,213.9006754644916,1.14%
1989-02-24,207.4194849979175,-3.03%
1989-02-27,204.80599948694373,-1.26%
1989-02-28,204.74455768709765,-0.03%
1989-03-01,204.74455768709765,0.00%
1989-03-02,210.33408411195543,2.73%
1989-03-03,211.5329883913936,0.57%
1989-03-06,217.30783897447864,2.73%
1989-03-07,214.50456785170786,-1.29%
1989-03-08,212.96013496317556,-0.72%
1989-03-09,209.89350901970585,-1.44%
1989-03-10,208.6971160182935,-0.57%
1989-03-13,211.70235448895693,1.44%
1989-03-14,209.860544004903,-0.87%
1989-03-15,209.92350216810448,0.03%
1989-03-16,215.90632197989544,2.85%
1989-03-17,198.15882231314802,-8.22%
1989-03-20,191.20344764995653,-3.51%
1989-03-21,198.08677176535497,3.60%
1989-03-22,193.33268924298645,-2.40%
1989-03-23,194.78268441230887,0.75%
1989-03-27,195.13329324425104,0.18%
1989-03-28,197.88467267899497,1.41%
1989-03-29,202.21834701066496,2.19%
1989-03-30,205.6156152404441,1.68%
1989-03-31,210.6120746907869,2.43%
1989-04-03,210.48570744597242,-0.06%
1989-04-04,209.47537605023174,-0.48%
1989-04-05,211.3606544346838,0.90%
1989-04-06,211.74110361266622,0.18%
1989-04-07,219.23673868055462,3.54%
1989-04-10,222.32797669595044,1.41%
1989-04-11,228.06403849470598,2.58%
1989-04-12,233.879671476321,2.55%
1989-04-13,231.28360712293383,-1.11%
1989-04-14,241.41382911491834,4.38%
1989-04-17,241.26898081744937,-0.06%
1989-04-18,249.59276065565138,3.45%
1989-04-19,254.31006383204317,1.89%
1989-04-20,252.70791042990132,-0.63%
1989-04-21,257.3324651907685,1.83%
1989-04-24,255.17087248316608,-0.84%
1989-04-25,251.03710434893878,-1.62%
1989-04-26,251.11241548024347,0.03%
1989-04-27,260.0017949882441,3.54%
1989-04-28,263.51181922058544,1.35%
1989-05-01,264.61856886131187,0.42%
1989-05-02,264.61856886131187,0.00%
1989-05-03,267.9527628289644,1.26%
1989-05-04,269.96240855018164,0.75%
1989-05-05,275.3886529620403,2.01%
1989-05-08,273.73632104426804,-0.60%
1989-05-09,272.3402658069423,-0.51%
1989-05-10,273.64749908281556,0.48%
1989-05-11,275.6998553259367,0.75%
1989-05-12,290.5049375569395,5.37%
1989-05-15,297.82566198337435,2.52%
1989-05-16,295.05588332692895,-0.93%
1989-05-17,305.5893783617003,3.57%
1989-05-18,307.0562073778365,0.48%
1989-05-19,313.7807383194111,2.19%
1989-05-22,312.7452618829571,-0.33%
1989-05-23,305.05172844063634,-2.46%
1989-05-24,311.00023714522877,1.95%
1989-05-25,314.7322399909715,1.20%
1989-05-26,321.8137153907683,2.25%
1989-05-30,317.9519508060791,-1.20%
1989-05-31,322.14891655671937,1.32%
1989-06-01,326.88450563010315,1.47%
1989-06-02,336.8871715023843,3.06%
1989-06-05,316.4718089093398,-6.06%
1989-06-06,320.9340614149615,1.41%
1989-06-07,345.5817973316305,7.68%
1989-06-08,343.3009574692417,-0.66%
1989-06-09,340.52021971374086,-0.81%
1989-06-12,339.60081512051374,-0.27%
1989-06-13,330.0240721341153,-2.82%
1989-06-14,330.6181154639567,0.18%
1989-06-15,314.25251874849084,-4.95%
1989-06-16,313.02693392537174,-0.39%
1989-06-19,310.67923192093144,-0.75%
1989-06-20,305.2734132855072,-1.74%
1989-06-21,304.7239211415933,-0.18%
1989-06-22,310.3917860748269,1.86%
1989-06-23,319.33106951378187,2.88%
1989-06-26,316.45708988815784,-0.90%
1989-06-27,317.88114679265453,0.45%
1989-06-28,305.10232469158984,-4.02%
1989-06-29,286.43006242046454,-6.12%
1989-06-30,277.4075154542199,-3.15%
1989-07-03,280.9860724035793,1.29%
1989-07-05,284.6950885593066,1.32%
1989-07-06,290.07582573307747,1.89%
1989-07-07,298.08191852331043,2.76%
1989-07-10,297.0088236166265,-0.36%
1989-07-11,299.5928003820911,0.87%
1989-07-12,303.5474253471348,1.32%
1989-07-13,306.1882879476548,0.87%
1989-07-14,312.2508160490184,1.98%
1989-07-17,316.0915010864213,1.23%
1989-07-18,305.6604815505694,-3.30%
1989-07-19,315.28878671941237,3.15%
1989-07-20,304.12756366954517,-3.54%
1989-07-21,303.2151809785365,-0.30%
1989-07-24,291.3897889203736,-3.90%
1989-07-25,290.95270423699304,-0.15%
1989-07-26,298.895713062663,2.73%
1989-07-27,311.0906581556196,4.08%
1989-07-28,312.86387490710666,0.57%
1989-07-31,317.83841051812965,1.59%
1989-08-01,317.83841051812965,0.00%
1989-08-02,311.4498584667152,-2.01%
1989-08-03,319.0180900274564,2.43%
1989-08-04,321.60213655667883,0.81%
1989-08-07,337.8108842391354,5.04%
1989-08-08,342.269987911092,1.32%
1989-08-09,333.43942222298585,-2.58%
1989-08-10,331.43878568964794,-0.60%
1989-08-11,326.36777226859635,-1.53%
1989-08-14,319.61195938263637,-2.07%
1989-08-15,324.3102551855611,1.47%
1989-08-16,319.83477366400035,-1.38%
1989-08-17,325.59179958995236,1.80%
1989-08-18,328.131415626754,0.78%
1989-08-21,316.61400293825494,-3.51%
1989-08-22,321.9331181876176,1.68%
1989-08-23,331.39795186233357,2.94%
1989-08-24,344.7201495271994,4.02%
1989-08-25,346.68505437950444,0.57%
1989-08-28,349.7012143526061,0.87%
1989-08-29,344.24587540870544,-1.56%
1989-08-30,349.409563539836,1.50%
1989-08-31,352.23978100450864,0.81%
1989-09-01,359.4254725370006,2.04%
1989-09-05,359.74895546228385,0.09%
1989-09-06,350.5753570979956,-2.55%
1989-09-07,348.3667323482782,-0.63%
1989-09-08,355.26439364877416,1.98%
1989-09-11,356.6499247840044,0.39%
1989-09-12,363.17661840755164,1.83%
1989-09-13,364.5930072193411,0.39%
1989-09-14,353.87397280709246,-2.94%
1989-09-15,351.7507289702499,-0.60%
1989-09-18,350.8010020020302,-0.27%
1989-09-19,351.74816470743565,0.27%
1989-09-20,353.54208034744363,0.51%
1989-09-21,369.55753658718277,4.53%
1989-09-22,360.9098902310427,-2.34%
1989-09-25,360.9098902310427,0.00%
1989-09-26,360.8016172639734,-0.03%
1989-09-27,360.4768958084358,-0.09%
1989-09-28,372.26449030137167,3.27%
1989-09-29,373.04624573100455,0.21%
1989-10-02,381.43978625995214,2.25%
1989-10-03,384.64388046453575,0.84%
1989-10-04,395.49083789363567,2.82%
1989-10-05,399.7621389428869,1.08%
1989-10-06,413.55393273641647,3.45%
1989-10-09,426.0846168983299,3.03%
1989-10-10,422.3776807313144,-0.87%
1989-10-11,417.05572195409985,-1.26%
1989-10-12,414.17803747261655,-0.69%
1989-10-13,361.8673513398251,-12.63%
1989-10-16,363.1700738046485,0.36%
1989-10-17,359.79259211826525,-0.93%
1989-10-18,370.80224543708414,3.06%
1989-10-19,395.38643430956284,6.63%
1989-10-20,392.8954997734126,-0.63%
1989-10-23,381.22650343014226,-2.97%
1989-10-24,368.30292496386045,-3.39%
1989-10-25,367.971452331393,-0.09%
1989-10-26,348.1009939054977,-5.40%
1989-10-27,332.9586006706086,-4.35%
1989-10-30,334.0573640528216,0.33%
1989-10-31,350.2925519457887,4.86%
1989-11-01,353.5502726788846,0.93%
1989-11-02,335.2010135268505,-5.19%
1989-11-03,333.3909280538055,-0.54%
1989-11-06,315.68786977414845,-5.31%
1989-11-07,326.48439492042434,3.42%
1989-11-08,338.72755972994025,3.75%
1989-11-09,340.04859721288705,0.39%
1989-11-10,348.7198364418157,2.55%
1989-11-13,349.7659959511411,0.30%
1989-11-14,343.2603484264499,-1.86%
1989-11-15,347.7913850256791,1.32%
1989-11-16,344.7655999759557,-0.87%
1989-11-17,349.1096465356527,1.26%
1989-11-20,352.77529782427706,1.05%
1989-11-21,349.70615273320584,-0.87%
1989-11-22,353.7977147201844,1.17%
1989-11-24,359.5292376986514,1.62%
1989-11-27,353.8127228192428,-1.59%
1989-11-28,353.4942913687055,-0.09%
1989-11-29,353.070098219063,-0.12%
1989-11-30,357.5187814566232,1.26%
1989-12-01,361.7017511996657,1.17%
1989-12-04,368.53791429733934,1.89%
1989-12-05,371.4125100288586,0.78%
1989-12-06,355.9246083606552,-4.17%
1989-12-07,358.8075976883765,0.81%
1989-12-08,355.36304475056806,-0.96%
1989-12-11,337.45274729513943,-5.04%
1989-12-12,326.2155708102113,-3.33%
1989-12-13,326.70489416642664,0.15%
1989-12-14,319.64806845243186,-2.16%
1989-12-15,309.86683755778745,-3.06%
1989-12-18,295.55098966261767,-4.62%
1989-12-19,296.96963441299823,0.48%
1989-12-20,305.6114507744164,2.91%
1989-12-21,318.44713170694195,4.20%
1989-12-22,324.6568507752273,1.95%
1989-12-26,324.6568507752273,-0.00%
1989-12-27,342.3831148275547,5.46%
1989-12-28,342.3831148275547,0.00%
1989-12-29,352.86003814127787,3.06%
1990-01-02,371.1734741208102,5.19%
1990-01-03,363.26747912203695,-2.13%
1990-01-04,356.6196842541037,-1.83%
1990-01-05,349.1306708847675,-2.10%
1990-01-08,351.01597650754525,0.54%
1990-01-09,339.85366845460527,-3.18%
1990-01-10,318.54484344250153,-6.27%
1990-01-11,305.0703965648837,-4.23%
1990-01-12,284.84422927263194,-6.63%
1990-01-15,280.0588462208517,-1.68%
1990-01-16,297.45050057116663,6.21%
1990-01-17,291.9179212605429,-1.86%
1990-01-18,291.8303458841648,-0.03%
1990-01-19,305.75065338283946,4.77%
1990-01-22,280.7096748707849,-8.19%
1990-01-23,278.3517136018703,-0.84%
1990-01-24,275.42902060905067,-1.05%
1990-01-25,271.5454714184631,-1.41%
1990-01-26,261.5254435231218,-3.69%
1990-01-29,256.89644317276253,-1.77%
1990-01-30,240.09541578926385,-6.54%
1990-01-31,255.7256273571449,6.51%
1990-02-01,259.86838252033067,1.62%
1990-02-02,269.7693678943553,3.81%
1990-02-05,273.16846192982416,1.26%
1990-02-06,267.5138747678768,-2.07%
1990-02-07,274.3354785744577,2.55%
1990-02-08,276.06379208947675,0.63%
1990-02-09,281.03294034708733,1.80%
1990-02-12,274.4567695429655,-2.34%
1990-02-13,275.6918250059088,0.45%
1990-02-14,279.16554200098324,1.26%
1990-02-15,286.7030116350098,2.70%
1990-02-16,280.25219387322204,-2.25%
1990-02-20,266.9682398836313,-4.74%
1990-02-21,265.766882804155,-0.45%
1990-02-22,263.61417105344134,-0.81%
1990-02-23,254.28222939814952,-3.54%
1990-02-26,265.03836770169124,4.23%
1990-02-27,269.49101227907965,1.68%
1990-02-28,277.8991318621869,3.12%
1990-03-01,282.65120701703023,1.71%
1990-03-02,292.572264383328,3.51%
1990-03-05,287.83259370031806,-1.62%
1990-03-06,290.16403770929065,0.81%
1990-03-07,286.85616767940473,-1.14%
1990-03-08,298.90412672193975,4.20%
1990-03-09,301.86327757648695,0.99%
1990-03-12,300.59545181066574,-0.42%
1990-03-13,292.02848143406175,-2.85%
1990-03-14,295.35760612241006,1.14%
1990-03-15,300.23100662342983,1.65%
1990-03-16,319.1455600407059,6.30%
1990-03-19,327.5710028257805,2.64%
1990-03-20,314.40264851218416,-4.02%
1990-03-21,309.6866087845014,-1.50%
1990-03-22,295.4719934412928,-4.59%
1990-03-23,303.6270204602725,2.76%
1990-03-26,311.91603811883795,2.73%
1990-03-27,316.4076290677492,1.44%
1990-03-28,302.2642080484208,-4.47%
1990-03-29,297.5488864028655,-1.56%
1990-03-30,297.72741573470717,0.06%
1990-04-02,295.6730965661377,-0.69%
1990-04-03,312.96997271525674,5.85%
1990-04-04,307.2426222145676,-1.83%
1990-04-05,301.15921829471915,-1.98%
1990-04-06,294.4734836485764,-2.22%
1990-04-09,293.0600109270632,-0.48%
1990-04-10,297.6317470975254,1.56%
1990-04-11,303.0784080694101,1.83%
1990-04-12,309.4430546388677,2.10%
1990-04-16,313.24920421092577,1.23%
1990-04-17,311.3697089856602,-0.60%
1990-04-18,296.89101751782704,-4.65%
1990-04-19,287.36081585550477,-3.21%
1990-04-20,278.1365336665431,-3.21%
1990-04-23,266.20447637224834,-4.29%
1990-04-24,262.85029996995803,-1.26%
1990-04-25,266.00450356959755,1.20%
1990-04-26,266.8025170803063,0.30%
1990-04-27,258.5583193025248,-3.09%
1990-04-30,266.7029063605544,3.15%
1990-05-01,271.50355867504436,1.80%
1990-05-02,277.2865844748228,2.13%
1990-05-03,283.60871860084876,2.28%
1990-05-04,294.2440455483806,3.75%
1990-05-07,303.8658258378126,3.27%
1990-05-08,304.50394407207204,0.21%
1990-05-09,305.6001582707315,0.36%
1990-05-10,311.4676813095296,1.92%
1990-05-11,329.0344585353871,5.64%
1990-05-14,342.26164376850966,4.02%
1990-05-15,345.1366415761651,0.84%
1990-05-16,348.1393303578777,0.87%
1990-05-17,355.13693089807106,2.01%
1990-05-18,363.979840477433,2.49%
1990-05-21,381.6692607246363,4.86%
1990-05-22,384.7607817365058,0.81%
1990-05-23,400.6898781003972,4.14%
1990-05-24,405.61836360103206,1.23%
1990-05-25,380.7945197486489,-6.12%
1990-05-29,398.72994162881025,4.71%
1990-05-30,401.36155924356035,0.66%
1990-05-31,400.3982915013758,-0.24%
1990-06-01,409.16701408525597,2.19%
1990-06-04,420.70552388246017,2.82%
1990-06-05,408.7154164518101,-2.85%
1990-06-06,409.81894807622996,0.27%
1990-06-07,406.25352322796675,-0.87%
1990-06-08,392.6034048475071,-3.36%
1990-06-11,403.79260188566104,2.85%
1990-06-12,419.9039267008989,3.99%
1990-06-13,430.1075921197308,2.43%
1990-06-14,421.84952635103195,-1.92%
1990-06-15,423.2416297879904,0.33%
1990-06-18,401.7832791577393,-5.07%
1990-06-19,402.1448841089812,0.09%
1990-06-20,404.7990403441005,0.66%
1990-06-21,409.04943026771355,1.05%
1990-06-22,396.65523253060184,-3.03%
1990-06-25,382.37564415950015,-3.60%
1990-06-26,382.490356852748,0.03%
1990-06-27,392.3586080595489,2.58%
1990-06-28,404.71790421342473,3.15%
1990-06-29,410.060180549042,1.32%
1990-07-02,409.81414444071254,-0.06%
1990-07-03,408.5847020073904,-0.30%
1990-07-05,404.04941181510833,-1.11%
1990-07-06,409.9889381687904,1.47%
1990-07-09,415.76978219697037,1.41%
1990-07-10,410.9052757452658,-1.17%
1990-07-11,421.8764466076644,2.67%
1990-07-12,435.7983693457173,3.30%
1990-07-13,442.8583029291179,1.62%
1990-07-16,450.6968948909633,1.77%
1990-07-17,425.14238095064565,-5.67%
1990-07-18,407.6690290935741,-4.11%
1990-07-19,398.3741752302406,-2.28%
1990-07-20,378.2961167986365,-5.04%
1990-07-23,353.55555076000564,-6.54%
1990-07-24,349.4189508161136,-1.17%
1990-07-25,359.901519340597,3.00%
1990-07-26,352.55952834604886,-2.04%
1990-07-27,345.26154610928563,-2.07%
1990-07-30,337.3895828579939,-2.28%
1990-07-31,334.96037786141636,-0.72%
1990-08-01,333.7545205011152,-0.36%
1990-08-02,315.131018257153,-5.58%
1990-08-03,287.62008036330354,-8.73%
1990-08-06,242.40620373019223,-15.72%
1990-08-07,246.7695153973357,1.80%
1990-08-08,257.42995846250057,4.32%
1990-08-09,270.79057330670435,5.19%
1990-08-10,259.4986063998148,-4.17%
1990-08-13,264.0138821511716,1.74%
1990-08-14,267.3404570662763,1.26%
1990-08-15,268.0622763003552,0.27%
1990-08-16,243.85625275043313,-9.03%
1990-08-17,224.4696806567737,-7.95%
1990-08-20,211.67490885933762,-5.70%
1990-08-21,195.7357882222295,-7.53%
1990-08-22,185.63582154996246,-5.16%
1990-08-23,165.42008058317154,-10.89%
1990-08-24,184.02983964877834,11.25%
1990-08-27,210.91659922146488,14.61%
1990-08-28,213.95379825025395,1.44%
1990-08-29,207.3426258843211,-3.09%
1990-08-30,200.25150807907733,-3.42%
1990-08-31,209.38297684748326,4.56%
1990-09-04,213.0262406446295,1.74%
1990-09-05,209.95866277934684,-1.44%
1990-09-06,199.75467176827058,-4.86%
1990-09-07,203.29032945856898,1.77%
1990-09-10,205.9737618074221,1.32%
1990-09-11,200.59784662424838,-2.61%
1990-09-12,204.93076011133215,2.16%
1990-09-13,196.5081058707564,-4.11%
1990-09-14,195.8596291213829,-0.33%
1990-09-17,196.09466067632857,0.12%
1990-09-18,195.56520509250248,-0.27%
1990-09-19,193.57044000055896,-1.02%
1990-09-20,178.82037247251637,-7.62%
1990-09-21,176.56723577936268,-1.26%
1990-09-24,160.3583635348172,-9.18%
1990-09-25,168.7771776203951,5.25%
1990-09-26,165.2834900436529,-2.07%
1990-09-27,150.70548622180272,-8.82%
1990-09-28,158.16540778978197,4.95%
1990-10-01,178.7585438840116,13.02%
1990-10-02,179.29481951566362,0.30%
1990-10-03,166.43938095639055,-7.17%
1990-10-04,163.69313117061012,-1.65%
1990-10-05,160.59933099148557,-1.89%
1990-10-08,163.82737754441445,2.01%
1990-10-09,147.60846716751743,-9.90%
1990-10-10,136.98065753145616,-7.20%
1990-10-11,126.58382562481864,-7.59%
1990-10-12,130.1155143597511,2.79%
1990-10-15,136.2829897404033,4.74%
1990-10-16,126.96123324215972,-6.84%
1990-10-17,131.0747771992057,3.24%
1990-10-18,143.06811931293302,9.15%
1990-10-19,148.6477759661374,3.90%
